"ID","TIME","MEAN_POWER","MEAN_TWIST","DUST_FACT_A","DUST_FACT_B","DUST_FACT_C","DUST_FACT_D","ECF_A","ECF_B","ECF_C","ECF_D","MIN_T_WIDTH_A","MIN_T_WIDTH_B","MIN_T_WIDTH_C","MIN_T_WIDTH_D","MAX_T_WIDTH_A","MAX_T_WIDTH_B","MAX_T_WIDTH_C","MAX_T_WIDTH_D","TOTALIZER_1","TOTALIZER_2","TOTALIZER_3","TOTALIZER_4","TOTALIZER_5","TOTALIZER_6","TOTALIZER_7","TOTALIZER_8","TOTALIZER_9","MEAN_ORBIT_OFFS_W1","MEAN_ORBIT_OFFS_W2","ORBIT_OFFS_PP_W1","ORBIT_OFFS_PP_W2","ORBIT_WARNING","BUZZER_OVERRIDE_FLAG","STRESS_AMP_CNTR","STRESS_CUSTOM_LIM_CNTR1","STRESS_CUSTOM_LIM_CNTR2"
"3684","2023-11-07 20:03:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3685","2023-11-07 20:08:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3686","2023-11-07 20:13:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3687","2023-11-07 20:18:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3688","2023-11-07 20:23:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3689","2023-11-07 20:28:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3690","2023-11-07 20:33:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3691","2023-11-07 20:38:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3692","2023-11-07 20:43:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3693","2023-11-07 20:48:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3694","2023-11-07 20:53:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3695","2023-11-07 20:58:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3696","2023-11-07 21:03:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3697","2023-11-07 21:08:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3698","2023-11-07 21:13:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3699","2023-11-07 21:18:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3700","2023-11-07 21:23:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3701","2023-11-07 21:28:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3702","2023-11-07 21:33:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3703","2023-11-07 21:38:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3704","2023-11-07 21:43:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3705","2023-11-07 21:48:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3706","2023-11-07 21:53:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3707","2023-11-07 21:58:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3708","2023-11-07 22:03:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3709","2023-11-07 22:08:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3710","2023-11-07 22:13:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3711","2023-11-07 22:18:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3712","2023-11-07 22:23:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3713","2023-11-07 22:28:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3714","2023-11-07 22:33:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3715","2023-11-07 22:38:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3716","2023-11-07 22:43:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3717","2023-11-07 22:48:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3718","2023-11-07 22:53:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3719","2023-11-07 22:58:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3720","2023-11-07 23:03:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3721","2023-11-07 23:08:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3722","2023-11-07 23:13:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3723","2023-11-07 23:18:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3724","2023-11-07 23:23:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3725","2023-11-07 23:28:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3726","2023-11-07 23:33:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3727","2023-11-07 23:38:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3728","2023-11-07 23:43:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3729","2023-11-07 23:48:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3730","2023-11-07 23:53:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3731","2023-11-07 23:58:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3732","2023-11-08 00:03:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3733","2023-11-08 00:08:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3734","2023-11-08 00:13:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3735","2023-11-08 00:18:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3736","2023-11-08 00:23:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3737","2023-11-08 00:28:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3738","2023-11-08 00:33:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3739","2023-11-08 00:38:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3740","2023-11-08 00:43:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3741","2023-11-08 00:48:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3742","2023-11-08 00:53:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3743","2023-11-08 00:58:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3744","2023-11-08 01:03:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3745","2023-11-08 01:08:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3746","2023-11-08 01:13:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3747","2023-11-08 01:18:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3748","2023-11-08 01:23:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3749","2023-11-08 01:28:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3750","2023-11-08 01:33:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3751","2023-11-08 01:38:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3752","2023-11-08 01:43:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3753","2023-11-08 01:48:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3754","2023-11-08 01:53:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3755","2023-11-08 01:58:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3756","2023-11-08 02:03:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3757","2023-11-08 02:08:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3758","2023-11-08 02:13:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3759","2023-11-08 02:18:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3760","2023-11-08 02:23:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3761","2023-11-08 02:28:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3762","2023-11-08 02:33:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3763","2023-11-08 02:38:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3764","2023-11-08 02:43:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3765","2023-11-08 02:48:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3766","2023-11-08 02:53:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3767","2023-11-08 02:58:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3768","2023-11-08 03:03:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3769","2023-11-08 03:08:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3770","2023-11-08 03:13:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3771","2023-11-08 03:18:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3772","2023-11-08 03:23:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3773","2023-11-08 03:28:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3774","2023-11-08 03:33:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3775","2023-11-08 03:38:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3776","2023-11-08 03:43:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3777","2023-11-08 03:48:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3778","2023-11-08 03:53:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3779","2023-11-08 03:58:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3780","2023-11-08 04:03:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3781","2023-11-08 04:08:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3782","2023-11-08 04:13:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3783","2023-11-08 04:18:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3784","2023-11-08 04:23:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3785","2023-11-08 04:28:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3786","2023-11-08 04:33:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3787","2023-11-08 04:38:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3788","2023-11-08 04:43:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3789","2023-11-08 04:48:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3790","2023-11-08 04:53:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3791","2023-11-08 04:58:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3792","2023-11-08 05:03:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3793","2023-11-08 05:08:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3794","2023-11-08 05:13:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3795","2023-11-08 05:18:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3796","2023-11-08 05:23:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3797","2023-11-08 05:28:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3798","2023-11-08 05:33:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3799","2023-11-08 05:38:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3800","2023-11-08 05:43:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3801","2023-11-08 05:48:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3802","2023-11-08 05:53:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3803","2023-11-08 05:58:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3804","2023-11-08 06:03:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3805","2023-11-08 06:08:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3806","2023-11-08 06:13:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3807","2023-11-08 06:18:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
"3808","2023-11-08 06:23:21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434197.59375","434.1975708","294860","1210.008667","434.1975708","294860","0","0","0","0","0","0","0","0","2","0","0","0"
